date;journal;compte;libelle;debit;credit;piece
2024-05-12;VT;445700;TVA sur vente - CLIENT_003;0.00;18319.95;FAC2024-0287
2024-10-07;VT;411000;Facture N°FAC2024-0288 - CLIENT_016;364217.35;0.00;FAC2024-0288
2024-10-07;VT;700000;Vente marchandises - CLIENT_016;0.00;306065;FAC2024-0288
2024-10-07;VT;445700;TVA sur vente - CLIENT_016;0.00;58152.35;FAC2024-0288
2024-11-12;VT;411000;Facture N°FAC2024-0289 - CLIENT_009;495199.46;0.00;FAC2024-0289
2024-11-12;VT;700000;Vente marchandises - CLIENT_009;0.00;416134;FAC2024-0289
2024-11-12;VT;445700;TVA sur vente - CLIENT_009;0.00;79065.46;FAC2024-0289
2024-11-16;VT;411000;Facture N°FAC2024-0290 - CLIENT_017;3761.59;0.00;FAC2024-0290
2024-11-16;VT;700000;Vente marchandises - CLIENT_017;0.00;3451;FAC2024-0290
2024-11-16;VT;445700;TVA sur vente - CLIENT_017;0.00;310.59;FAC2024-0290
2024-05-10;VT;411000;Facture N°FAC2024-0291 - CLIENT_014;530949.90;0.00;FAC2024-0291
2024-05-10;VT;700000;Vente marchandises - CLIENT_014;0.00;487110;FAC2024-0291
2024-05-10;VT;445700;TVA sur vente - CLIENT_014;0.00;43839.90;FAC2024-0291
2024-01-29;VT;411000;Facture N°FAC2024-0292 - CLIENT_001;590676.73;0.00;FAC2024-0292
2024-01-29;VT;700000;Vente marchandises - CLIENT_001;0.00;496367;FAC2024-0292
2024-01-29;VT;445700;TVA sur vente - CLIENT_001;0.00;94309.73;FAC2024-0292
2024-02-20;VT;411000;Facture N°FAC2024-0293 - CLIENT_014;513445.73;0.00;FAC2024-0293
2024-02-20;VT;700000;Vente marchandises - CLIENT_014;0.00;431467;FAC2024-0293
2024-02-20;VT;445700;TVA sur vente - CLIENT_014;0.00;81978.73;FAC2024-0293
2024-12-10;VT;411000;Facture N°FAC2024-0294 - CLIENT_004;344382.43;0.00;FAC2024-0294
2024-12-10;VT;700000;Vente marchandises - CLIENT_004;0.00;289397;FAC2024-0294
2024-12-10;VT;445700;TVA sur vente - CLIENT_004;0.00;54985.43;FAC2024-0294
2024-09-29;VT;411000;Facture N°FAC2024-0295 - CLIENT_009;115512.11;0.00;FAC2024-0295
2024-09-29;VT;700000;Vente marchandises - CLIENT_009;0.00;97069;FAC2024-0295
2024-09-29;VT;445700;TVA sur vente - CLIENT_009;0.00;18443.11;FAC2024-0295
2024-09-01;VT;411000;Facture N°FAC2024-0296 - CLIENT_008;20532.26;0.00;FAC2024-0296
2024-09-01;VT;700000;Vente marchandises - CLIENT_008;0.00;17254;FAC2024-0296
2024-09-01;VT;445700;TVA sur vente - CLIENT_008;0.00;3278.26;FAC2024-0296
2024-08-23;VT;411000;Facture N°FAC2024-0297 - CLIENT_019;212595.88;0.00;FAC2024-0297
2024-08-23;VT;700000;Vente marchandises - CLIENT_019;0.00;178652;FAC2024-0297
2024-08-23;VT;445700;TVA sur vente - CLIENT_019;0.00;33943.88;FAC2024-0297
2024-11-26;VT;411000;Facture N°FAC2024-0298 - CLIENT_012;98503.30;0.00;FAC2024-0298
2024-11-26;VT;700000;Vente marchandises - CLIENT_012;0.00;90370;FAC2024-0298
2024-11-26;VT;445700;TVA sur vente - CLIENT_012;0.00;8133.30;FAC2024-0298
2024-08-07;VT;411000;Facture N°FAC2024-0299 - CLIENT_005;580938.96;0.00;FAC2024-0299
2024-08-07;VT;700000;Vente marchandises - CLIENT_005;0.00;488184;FAC2024-0299
2024-08-07;VT;445700;TVA sur vente - CLIENT_005;0.00;92754.96;FAC2024-0299
2024-01-21;VT;411000;Facture N°FAC2024-0300 - CLIENT_003;331585.17;0.00;FAC2024-0300
2024-01-21;VT;700000;Vente marchandises - CLIENT_003;0.00;278643;FAC2024-0300
2024-01-21;VT;445700;TVA sur vente - CLIENT_003;0.00;52942.17;FAC2024-0300
2024-06-07;VT;411000;Facture N°FAC2024-0301 - CLIENT_009;91890.61;0.00;FAC2024-0301
2024-06-07;VT;700000;Vente marchandises - CLIENT_009;0.00;77219;FAC2024-0301
2024-06-07;VT;445700;TVA sur vente - CLIENT_009;0.00;14671.61;FAC2024-0301
2024-04-25;VT;411000;Facture N°FAC2024-0302 - CLIENT_003;131661.60;0.00;FAC2024-0302
2024-04-25;VT;700000;Vente marchandises - CLIENT_003;0.00;110640;FAC2024-0302
2024-04-25;VT;445700;TVA sur vente - CLIENT_003;0.00;21021.60;FAC2024-0302
2024-07-06;VT;411000;Facture N°FAC2024-0303 - CLIENT_010;412035.12;0.00;FAC2024-0303
2024-07-06;VT;700000;Vente marchandises - CLIENT_010;0.00;346248;FAC2024-0303
2024-07-06;VT;445700;TVA sur vente - CLIENT_010;0.00;65787.12;FAC2024-0303
2024-02-16;VT;411000;Facture N°FAC2024-0304 - CLIENT_016;453241.62;0.00;FAC2024-0304
2024-02-16;VT;700000;Vente marchandises - CLIENT_016;0.00;415818;FAC2024-0304
2024-02-16;VT;445700;TVA sur vente - CLIENT_016;0.00;37423.62;FAC2024-0304
2024-07-07;VT;411000;Facture N°FAC2024-0305 - CLIENT_001;47251.33;0.00;FAC2024-0305
2024-07-07;VT;700000;Vente marchandises - CLIENT_001;0.00;39707;FAC2024-0305
2024-07-07;VT;445700;TVA sur vente - CLIENT_001;0.00;7544.33;FAC2024-0305
2024-09-01;VT;411000;Facture N°FAC2024-0306 - CLIENT_013;408949.45;0.00;FAC2024-0306
2024-09-01;VT;700000;Vente marchandises - CLIENT_013;0.00;343655;FAC2024-0306
2024-09-01;VT;445700;TVA sur vente - CLIENT_013;0.00;65294.45;FAC2024-0306
2024-03-24;VT;411000;Facture N°FAC2024-0307 - CLIENT_016;541558.87;0.00;FAC2024-0307
2024-03-24;VT;700000;Vente marchandises - CLIENT_016;0.00;496843;FAC2024-0307
2024-03-24;VT;445700;TVA sur vente - CLIENT_016;0.00;44715.87;FAC2024-0307
2024-08-07;VT;411000;Facture N°FAC2024-0308 - CLIENT_020;457520.49;0.00;FAC2024-0308
2024-08-07;VT;700000;Vente marchandises - CLIENT_020;0.00;384471;FAC2024-0308
2024-08-07;VT;445700;TVA sur vente - CLIENT_020;0.00;73049.49;FAC2024-0308
2024-01-15;VT;411000;Facture N°FAC2024-0309 - CLIENT_007;388281.53;0.00;FAC2024-0309
2024-01-15;VT;700000;Vente marchandises - CLIENT_007;0.00;326287;FAC2024-0309
2024-01-15;VT;445700;TVA sur vente - CLIENT_007;0.00;61994.53;FAC2024-0309
2024-11-27;VT;411000;Facture N°FAC2024-0310 - CLIENT_005;359980.95;0.00;FAC2024-0310
2024-11-27;VT;700000;Vente marchandises - CLIENT_005;0.00;302505;FAC2024-0310
2024-11-27;VT;445700;TVA sur vente - CLIENT_005;0.00;57475.95;FAC2024-0310
2024-01-02;VT;411000;Facture N°FAC2024-0311 - CLIENT_016;317799.31;0.00;FAC2024-0311
2024-01-02;VT;700000;Vente marchandises - CLIENT_016;0.00;291559;FAC2024-0311
2024-01-02;VT;445700;TVA sur vente - CLIENT_016;0.00;26240.31;FAC2024-0311
2024-03-22;VT;411000;Facture N°FAC2024-0312 - CLIENT_002;414507.94;0.00;FAC2024-0312
2024-03-22;VT;700000;Vente marchandises - CLIENT_002;0.00;348326;FAC2024-0312
2024-03-22;VT;445700;TVA sur vente - CLIENT_002;0.00;66181.94;FAC2024-0312
2024-06-18;VT;411000;Facture N°FAC2024-0313 - CLIENT_001;252854.77;0.00;FAC2024-0313
2024-06-18;VT;700000;Vente marchandises - CLIENT_001;0.00;212483;FAC2024-0313
2024-06-18;VT;445700;TVA sur vente - CLIENT_001;0.00;40371.77;FAC2024-0313
2024-12-02;VT;411000;Facture N°FAC2024-0314 - CLIENT_003;311023.16;0.00;FAC2024-0314
2024-12-02;VT;700000;Vente marchandises - CLIENT_003;0.00;261364;FAC2024-0314
2024-12-02;VT;445700;TVA sur vente - CLIENT_003;0.00;49659.16;FAC2024-0314
2024-09-17;VT;411000;Facture N°FAC2024-0315 - CLIENT_007;302664.66;0.00;FAC2024-0315
2024-09-17;VT;700000;Vente marchandises - CLIENT_007;0.00;277674;FAC2024-0315
2024-09-17;VT;445700;TVA sur vente - CLIENT_007;0.00;24990.66;FAC2024-0315
2024-06-05;VT;411000;Facture N°FAC2024-0316 - CLIENT_012;332737.09;0.00;FAC2024-0316
2024-06-05;VT;700000;Vente marchandises - CLIENT_012;0.00;279611;FAC2024-0316
2024-06-05;VT;445700;TVA sur vente - CLIENT_012;0.00;53126.09;FAC2024-0316
2024-03-21;VT;411000;Facture N°FAC2024-0317 - CLIENT_019;474067.44;0.00;FAC2024-0317
2024-03-21;VT;700000;Vente marchandises - CLIENT_019;0.00;398376;FAC2024-0317
2024-03-21;VT;445700;TVA sur vente - CLIENT_019;0.00;75691.44;FAC2024-0317
2024-11-05;VT;411000;Facture N°FAC2024-0318 - CLIENT_002;521127.18;0.00;FAC2024-0318
2024-11-05;VT;700000;Vente marchandises - CLIENT_002;0.00;437922;FAC2024-0318
2024-11-05;VT;445700;TVA sur vente - CLIENT_002;0.00;83205.18;FAC2024-0318
2024-01-06;VT;411000;Facture N°FAC2024-0319 - CLIENT_016;591246.74;0.00;FAC2024-0319
2024-01-06;VT;700000;Vente marchandises - CLIENT_016;0.00;496846;FAC2024-0319
2024-01-06;VT;445700;TVA sur vente - CLIENT_016;0.00;94400.74;FAC2024-0319
2024-10-14;VT;411000;Facture N°FAC2024-0320 - CLIENT_008;541776.06;0.00;FAC2024-0320
2024-10-14;VT;700000;Vente marchandises - CLIENT_008;0.00;455274;FAC2024-0320
2024-10-14;VT;445700;TVA sur vente - CLIENT_008;0.00;86502.06;FAC2024-0320
2024-01-21;VT;411000;Facture N°FAC2024-0321 - CLIENT_002;390603.68;0.00;FAC2024-0321
2024-01-21;VT;700000;Vente marchandises - CLIENT_002;0.00;358352;FAC2024-0321
2024-01-21;VT;445700;TVA sur vente - CLIENT_002;0.00;32251.68;FAC2024-0321
2024-03-10;VT;411000;Facture N°FAC2024-0322 - CLIENT_002;586253.50;0.00;FAC2024-0322
2024-03-10;VT;700000;Vente marchandises - CLIENT_002;0.00;492650;FAC2024-0322
2024-03-10;VT;445700;TVA sur vente - CLIENT_002;0.00;93603.50;FAC2024-0322
2024-08-17;VT;411000;Facture N°FAC2024-0323 - CLIENT_001;515888.28;0.00;FAC2024-0323
2024-08-17;VT;700000;Vente marchandises - CLIENT_001;0.00;473292;FAC2024-0323
2024-08-17;VT;445700;TVA sur vente - CLIENT_001;0.00;42596.28;FAC2024-0323
2024-12-22;VT;411000;Facture N°FAC2024-0324 - CLIENT_013;133275.24;0.00;FAC2024-0324
2024-12-22;VT;700000;Vente marchandises - CLIENT_013;0.00;111996;FAC2024-0324
2024-12-22;VT;445700;TVA sur vente - CLIENT_013;0.00;21279.24;FAC2024-0324
2024-02-04;VT;411000;Facture N°FAC2024-0325 - CLIENT_008;300605.90;0.00;FAC2024-0325
2024-02-04;VT;700000;Vente marchandises - CLIENT_008;0.00;252610;FAC2024-0325
2024-02-04;VT;445700;TVA sur vente - CLIENT_008;0.00;47995.90;FAC2024-0325
2024-09-28;VT;411000;Facture N°FAC2024-0326 - CLIENT_014;592398.66;0.00;FAC2024-0326
2024-09-28;VT;700000;Vente marchandises - CLIENT_014;0.00;497814;FAC2024-0326
2024-09-28;VT;445700;TVA sur vente - CLIENT_014;0.00;94584.66;FAC2024-0326
2024-01-24;VT;411000;Facture N°FAC2024-0327 - CLIENT_007;544837.93;0.00;FAC2024-0327
2024-01-24;VT;700000;Vente marchandises - CLIENT_007;0.00;457847;FAC2024-0327
2024-01-24;VT;445700;TVA sur vente - CLIENT_007;0.00;86990.93;FAC2024-0327
2024-02-17;VT;411000;Facture N°FAC2024-0328 - CLIENT_016;86455.88;0.00;FAC2024-0328
2024-02-17;VT;700000;Vente marchandises - CLIENT_016;0.00;72652;FAC2024-0328
2024-02-17;VT;445700;TVA sur vente - CLIENT_016;0.00;13803.88;FAC2024-0328
2024-06-04;VT;411000;Facture N°FAC2024-0329 - CLIENT_020;101303.51;0.00;FAC2024-0329
2024-06-04;VT;700000;Vente marchandises - CLIENT_020;0.00;85129;FAC2024-0329
2024-06-04;VT;445700;TVA sur vente - CLIENT_020;0.00;16174.51;FAC2024-0329
2024-03-22;VT;411000;Facture N°FAC2024-0330 - CLIENT_004;50456.10;0.00;FAC2024-0330
2024-03-22;VT;700000;Vente marchandises - CLIENT_004;0.00;46290;FAC2024-0330
2024-03-22;VT;445700;TVA sur vente - CLIENT_004;0.00;4166.10;FAC2024-0330
2024-05-19;VT;411000;Facture N°FAC2024-0331 - CLIENT_007;525857.43;0.00;FAC2024-0331
2024-05-19;VT;700000;Vente marchandises - CLIENT_007;0.00;441897;FAC2024-0331
2024-05-19;VT;445700;TVA sur vente - CLIENT_007;0.00;83960.43;FAC2024-0331
2024-06-11;VT;411000;Facture N°FAC2024-0332 - CLIENT_020;568103.62;0.00;FAC2024-0332
2024-06-11;VT;700000;Vente marchandises - CLIENT_020;0.00;477398;FAC2024-0332
2024-06-11;VT;445700;TVA sur vente - CLIENT_020;0.00;90705.62;FAC2024-0332
2024-06-30;VT;411000;Facture N°FAC2024-0333 - CLIENT_007;496507.27;0.00;FAC2024-0333
2024-06-30;VT;700000;Vente marchandises - CLIENT_007;0.00;417233;FAC2024-0333
2024-06-30;VT;445700;TVA sur vente - CLIENT_007;0.00;79274.27;FAC2024-0333
2024-10-11;VT;411000;Facture N°FAC2024-0334 - CLIENT_018;375492.60;0.00;FAC2024-0334
2024-10-11;VT;700000;Vente marchandises - CLIENT_018;0.00;315540;FAC2024-0334
2024-10-11;VT;445700;TVA sur vente - CLIENT_018;0.00;59952.60;FAC2024-0334
2024-02-10;VT;411000;Facture N°FAC2024-0335 - CLIENT_001;172108.51;0.00;FAC2024-0335
2024-02-10;VT;700000;Vente marchandises - CLIENT_001;0.00;144629;FAC2024-0335
2024-02-10;VT;445700;TVA sur vente - CLIENT_001;0.00;27479.51;FAC2024-0335
2024-08-24;VT;411000;Facture N°FAC2024-0336 - CLIENT_005;85309.94;0.00;FAC2024-0336
2024-08-24;VT;700000;Vente marchandises - CLIENT_005;0.00;78266;FAC2024-0336
2024-08-24;VT;445700;TVA sur vente - CLIENT_005;0.00;7043.94;FAC2024-0336
2024-11-26;VT;411000;Facture N°FAC2024-0337 - CLIENT_013;473709.64;0.00;FAC2024-0337
2024-11-26;VT;700000;Vente marchandises - CLIENT_013;0.00;434596;FAC2024-0337
2024-11-26;VT;445700;TVA sur vente - CLIENT_013;0.00;39113.64;FAC2024-0337
2024-09-27;VT;411000;Facture N°FAC2024-0338 - CLIENT_015;272633.76;0.00;FAC2024-0338
2024-09-27;VT;700000;Vente marchandises - CLIENT_015;0.00;229104;FAC2024-0338
2024-09-27;VT;445700;TVA sur vente - CLIENT_015;0.00;43529.76;FAC2024-0338
2024-05-02;VT;411000;Facture N°FAC2024-0339 - CLIENT_003;518290.22;0.00;FAC2024-0339
2024-05-02;VT;700000;Vente marchandises - CLIENT_003;0.00;435538;FAC2024-0339
2024-05-02;VT;445700;TVA sur vente - CLIENT_003;0.00;82752.22;FAC2024-0339
2024-03-13;VT;411000;Facture N°FAC2024-0340 - CLIENT_011;230742.19;0.00;FAC2024-0340
2024-03-13;VT;700000;Vente marchandises - CLIENT_011;0.00;193901;FAC2024-0340
2024-03-13;VT;445700;TVA sur vente - CLIENT_011;0.00;36841.19;FAC2024-0340
2024-10-14;VT;411000;Facture N°FAC2024-0341 - CLIENT_009;361379.20;0.00;FAC2024-0341
2024-10-14;VT;700000;Vente marchandises - CLIENT_009;0.00;303680;FAC2024-0341
2024-10-14;VT;445700;TVA sur vente - CLIENT_009;0.00;57699.20;FAC2024-0341
2024-11-03;VT;411000;Facture N°FAC2024-0342 - CLIENT_010;543750.27;0.00;FAC2024-0342
2024-11-03;VT;700000;Vente marchandises - CLIENT_010;0.00;456933;FAC2024-0342
2024-11-03;VT;445700;TVA sur vente - CLIENT_010;0.00;86817.27;FAC2024-0342
2024-04-01;VT;411000;Facture N°FAC2024-0343 - CLIENT_016;281161.30;0.00;FAC2024-0343
2024-04-01;VT;700000;Vente marchandises - CLIENT_016;0.00;236270;FAC2024-0343
2024-04-01;VT;445700;TVA sur vente - CLIENT_016;0.00;44891.30;FAC2024-0343
2024-06-29;VT;411000;Facture N°FAC2024-0344 - CLIENT_013;258555.63;0.00;FAC2024-0344
2024-06-29;VT;700000;Vente marchandises - CLIENT_013;0.00;237207;FAC2024-0344
2024-06-29;VT;445700;TVA sur vente - CLIENT_013;0.00;21348.63;FAC2024-0344
2024-09-29;VT;411000;Facture N°FAC2024-0345 - CLIENT_009;130241.93;0.00;FAC2024-0345
2024-09-29;VT;700000;Vente marchandises - CLIENT_009;0.00;109447;FAC2024-0345
2024-09-29;VT;445700;TVA sur vente - CLIENT_009;0.00;20794.93;FAC2024-0345
2024-02-02;VT;411000;Facture N°FAC2024-0346 - CLIENT_015;378967.93;0.00;FAC2024-0346
2024-02-02;VT;700000;Vente marchandises - CLIENT_015;0.00;347677;FAC2024-0346
2024-02-02;VT;445700;TVA sur vente - CLIENT_015;0.00;31290.93;FAC2024-0346
2024-08-01;VT;411000;Facture N°FAC2024-0347 - CLIENT_007;398717.83;0.00;FAC2024-0347
2024-08-01;VT;700000;Vente marchandises - CLIENT_007;0.00;335057;FAC2024-0347
2024-08-01;VT;445700;TVA sur vente - CLIENT_007;0.00;63660.83;FAC2024-0347
2024-08-12;VT;411000;Facture N°FAC2024-0348 - CLIENT_012;56529.76;0.00;FAC2024-0348
2024-08-12;VT;700000;Vente marchandises - CLIENT_012;0.00;47504;FAC2024-0348
2024-08-12;VT;445700;TVA sur vente - CLIENT_012;0.00;9025.76;FAC2024-0348
2024-01-13;VT;411000;Facture N°FAC2024-0349 - CLIENT_003;220423.70;0.00;FAC2024-0349
2024-01-13;VT;700000;Vente marchandises - CLIENT_003;0.00;185230;FAC2024-0349
2024-01-13;VT;445700;TVA sur vente - CLIENT_003;0.00;35193.70;FAC2024-0349
2024-06-19;VT;411000;Facture N°FAC2024-0350 - CLIENT_007;112842.94;0.00;FAC2024-0350
2024-06-19;VT;700000;Vente marchandises - CLIENT_007;0.00;94826;FAC2024-0350
2024-06-19;VT;445700;TVA sur vente - CLIENT_007;0.00;18016.94;FAC2024-0350
2024-07-21;VT;411000;Facture N°FAC2024-0351 - CLIENT_019;340363.40;0.00;FAC2024-0351
2024-07-21;VT;700000;Vente marchandises - CLIENT_019;0.00;312260;FAC2024-0351
2024-07-21;VT;445700;TVA sur vente - CLIENT_019;0.00;28103.40;FAC2024-0351
2024-05-25;VT;411000;Facture N°FAC2024-0352 - CLIENT_003;529004.98;0.00;FAC2024-0352
2024-05-25;VT;700000;Vente marchandises - CLIENT_003;0.00;444542;FAC2024-0352
2024-05-25;VT;445700;TVA sur vente - CLIENT_003;0.00;84462.98;FAC2024-0352
2024-11-23;VT;411000;Facture N°FAC2024-0353 - CLIENT_017;265567.54;0.00;FAC2024-0353
2024-11-23;VT;700000;Vente marchandises - CLIENT_017;0.00;223166;FAC2024-0353
2024-11-23;VT;445700;TVA sur vente - CLIENT_017;0.00;42401.54;FAC2024-0353
2024-02-17;VT;411000;Facture N°FAC2024-0354 - CLIENT_005;343633.40;0.00;FAC2024-0354
2024-02-17;VT;700000;Vente marchandises - CLIENT_005;0.00;315260;FAC2024-0354
2024-02-17;VT;445700;TVA sur vente - CLIENT_005;0.00;28373.40;FAC2024-0354
2024-12-24;VT;411000;Facture N°FAC2024-0355 - CLIENT_005;113618.82;0.00;FAC2024-0355
2024-12-24;VT;700000;Vente marchandises - CLIENT_005;0.00;95478;FAC2024-0355
2024-12-24;VT;445700;TVA sur vente - CLIENT_005;0.00;18140.82;FAC2024-0355
2024-04-30;VT;411000;Facture N°FAC2024-0356 - CLIENT_005;97985.79;0.00;FAC2024-0356
2024-04-30;VT;700000;Vente marchandises - CLIENT_005;0.00;82341;FAC2024-0356
2024-04-30;VT;445700;TVA sur vente - CLIENT_005;0.00;15644.79;FAC2024-0356
2024-11-23;VT;411000;Facture N°FAC2024-0357 - CLIENT_002;543398.79;0.00;FAC2024-0357
2024-11-23;VT;700000;Vente marchandises - CLIENT_002;0.00;498531;FAC2024-0357
2024-11-23;VT;445700;TVA sur vente - CLIENT_002;0.00;44867.79;FAC2024-0357
2024-04-14;VT;411000;Facture N°FAC2024-0358 - CLIENT_019;350347.90;0.00;FAC2024-0358
2024-04-14;VT;700000;Vente marchandises - CLIENT_019;0.00;294410;FAC2024-0358
2024-04-14;VT;445700;TVA sur vente - CLIENT_019;0.00;55937.90;FAC2024-0358
2024-11-24;VT;411000;Facture N°FAC2024-0359 - CLIENT_012;89652.22;0.00;FAC2024-0359
2024-11-24;VT;700000;Vente marchandises - CLIENT_012;0.00;75338;FAC2024-0359
2024-11-24;VT;445700;TVA sur vente - CLIENT_012;0.00;14314.22;FAC2024-0359
2024-05-17;VT;411000;Facture N°FAC2024-0360 - CLIENT_002;131505.71;0.00;FAC2024-0360
2024-05-17;VT;700000;Vente marchandises - CLIENT_002;0.00;110509;FAC2024-0360
2024-05-17;VT;445700;TVA sur vente - CLIENT_002;0.00;20996.71;FAC2024-0360
2024-02-09;VT;411000;Facture N°FAC2024-0361 - CLIENT_004;541358.37;0.00;FAC2024-0361
2024-02-09;VT;700000;Vente marchandises - CLIENT_004;0.00;454923;FAC2024-0361
2024-02-09;VT;445700;TVA sur vente - CLIENT_004;0.00;86435.37;FAC2024-0361
2024-03-11;VT;411000;Facture N°FAC2024-0362 - CLIENT_003;536404.40;0.00;FAC2024-0362
2024-03-11;VT;700000;Vente marchandises - CLIENT_003;0.00;450760;FAC2024-0362
2024-03-11;VT;445700;TVA sur vente - CLIENT_003;0.00;85644.40;FAC2024-0362
2024-05-19;VT;411000;Facture N°FAC2024-0363 - CLIENT_019;369872.23;0.00;FAC2024-0363
2024-05-19;VT;700000;Vente marchandises - CLIENT_019;0.00;310817;FAC2024-0363
2024-05-19;VT;445700;TVA sur vente - CLIENT_019;0.00;59055.23;FAC2024-0363
2024-02-01;VT;411000;Facture N°FAC2024-0364 - CLIENT_018;204678.02;0.00;FAC2024-0364
2024-02-01;VT;700000;Vente marchandises - CLIENT_018;0.00;187778;FAC2024-0364
2024-02-01;VT;445700;TVA sur vente - CLIENT_018;0.00;16900.02;FAC2024-0364
2024-12-04;VT;411000;Facture N°FAC2024-0365 - CLIENT_020;132977.74;0.00;FAC2024-0365
2024-12-04;VT;700000;Vente marchandises - CLIENT_020;0.00;111746;FAC2024-0365
2024-12-04;VT;445700;TVA sur vente - CLIENT_020;0.00;21231.74;FAC2024-0365
2024-04-14;VT;411000;Facture N°FAC2024-0366 - CLIENT_006;336107.17;0.00;FAC2024-0366
2024-04-14;VT;700000;Vente marchandises - CLIENT_006;0.00;282443;FAC2024-0366
2024-04-14;VT;445700;TVA sur vente - CLIENT_006;0.00;53664.17;FAC2024-0366
2024-09-15;VT;411000;Facture N°FAC2024-0367 - CLIENT_011;25322.01;0.00;FAC2024-0367
2024-09-15;VT;700000;Vente marchandises - CLIENT_011;0.00;21279;FAC2024-0367
2024-09-15;VT;445700;TVA sur vente - CLIENT_011;0.00;4043.01;FAC2024-0367
2024-04-14;VT;411000;Facture N°FAC2024-0368 - CLIENT_008;140773.43;0.00;FAC2024-0368
2024-04-14;VT;700000;Vente marchandises - CLIENT_008;0.00;118297;FAC2024-0368
2024-04-14;VT;445700;TVA sur vente - CLIENT_008;0.00;22476.43;FAC2024-0368
2024-10-02;VT;411000;Facture N°FAC2024-0369 - CLIENT_003;75306.77;0.00;FAC2024-0369
2024-10-02;VT;700000;Vente marchandises - CLIENT_003;0.00;63283;FAC2024-0369
2024-10-02;VT;445700;TVA sur vente - CLIENT_003;0.00;12023.77;FAC2024-0369
2024-03-06;VT;411000;Facture N°FAC2024-0370 - CLIENT_019;518463.95;0.00;FAC2024-0370
2024-03-06;VT;700000;Vente marchandises - CLIENT_019;0.00;475655;FAC2024-0370
2024-03-06;VT;445700;TVA sur vente - CLIENT_019;0.00;42808.95;FAC2024-0370
2024-08-26;VT;411000;Facture N°FAC2024-0371 - CLIENT_013;55932.26;0.00;FAC2024-0371
2024-08-26;VT;700000;Vente marchandises - CLIENT_013;0.00;51314;FAC2024-0371
2024-08-26;VT;445700;TVA sur vente - CLIENT_013;0.00;4618.26;FAC2024-0371
2024-12-29;VT;411000;Facture N°FAC2024-0372 - CLIENT_018;157934.42;0.00;FAC2024-0372
2024-12-29;VT;700000;Vente marchandises - CLIENT_018;0.00;132718;FAC2024-0372
2024-12-29;VT;445700;TVA sur vente - CLIENT_018;0.00;25216.42;FAC2024-0372
2024-10-10;VT;411000;Facture N°FAC2024-0373 - CLIENT_006;561268.26;0.00;FAC2024-0373
2024-10-10;VT;700000;Vente marchandises - CLIENT_006;0.00;471654;FAC2024-0373
2024-10-10;VT;445700;TVA sur vente - CLIENT_006;0.00;89614.26;FAC2024-0373
2024-04-15;VT;411000;Facture N°FAC2024-0374 - CLIENT_019;357792.54;0.00;FAC2024-0374
2024-04-15;VT;700000;Vente marchandises - CLIENT_019;0.00;300666;FAC2024-0374
2024-04-15;VT;445700;TVA sur vente - CLIENT_019;0.00;57126.54;FAC2024-0374
2024-06-24;VT;411000;Facture N°FAC2024-0375 - CLIENT_019;582175.37;0.00;FAC2024-0375
2024-06-24;VT;700000;Vente marchandises - CLIENT_019;0.00;489223;FAC2024-0375
2024-06-24;VT;445700;TVA sur vente - CLIENT_019;0.00;92952.37;FAC2024-0375
2024-06-23;VT;411000;Facture N°FAC2024-0376 - CLIENT_001;593362.56;0.00;FAC2024-0376
2024-06-23;VT;700000;Vente marchandises - CLIENT_001;0.00;498624;FAC2024-0376
2024-06-23;VT;445700;TVA sur vente - CLIENT_001;0.00;94738.56;FAC2024-0376
2024-01-13;VT;411000;Facture N°FAC2024-0377 - CLIENT_006;44008.58;0.00;FAC2024-0377
2024-01-13;VT;700000;Vente marchandises - CLIENT_006;0.00;36982;FAC2024-0377
2024-01-13;VT;445700;TVA sur vente - CLIENT_006;0.00;7026.58;FAC2024-0377
2024-02-19;VT;411000;Facture N°FAC2024-0378 - CLIENT_012;530015.29;0.00;FAC2024-0378
2024-02-19;VT;700000;Vente marchandises - CLIENT_012;0.00;445391;FAC2024-0378
2024-02-19;VT;445700;TVA sur vente - CLIENT_012;0.00;84624.29;FAC2024-0378
2024-04-07;VT;411000;Facture N°FAC2024-0379 - CLIENT_015;510924.12;0.00;FAC2024-0379
2024-04-07;VT;700000;Vente marchandises - CLIENT_015;0.00;429348;FAC2024-0379
2024-04-07;VT;445700;TVA sur vente - CLIENT_015;0.00;81576.12;FAC2024-0379
2024-08-08;VT;411000;Facture N°FAC2024-0380 - CLIENT_009;410076.53;0.00;FAC2024-0380
2024-08-08;VT;700000;Vente marchandises - CLIENT_009;0.00;376217;FAC2024-0380
2024-08-08;VT;445700;TVA sur vente - CLIENT_009;0.00;33859.53;FAC2024-0380
2024-03-30;VT;411000;Facture N°FAC2024-0381 - CLIENT_002;262047.52;0.00;FAC2024-0381
2024-03-30;VT;700000;Vente marchandises - CLIENT_002;0.00;220208;FAC2024-0381
2024-03-30;VT;445700;TVA sur vente - CLIENT_002;0.00;41839.52;FAC2024-0381
2024-03-02;VT;411000;Facture N°FAC2024-0382 - CLIENT_009;267816.64;0.00;FAC2024-0382
2024-03-02;VT;700000;Vente marchandises - CLIENT_009;0.00;225056;FAC2024-0382
2024-03-02;VT;445700;TVA sur vente - CLIENT_009;0.00;42760.64;FAC2024-0382
2024-05-11;VT;411000;Facture N°FAC2024-0383 - CLIENT_011;572329.31;0.00;FAC2024-0383
